Filename,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
337694,3.85,3.85,0,0,0,0,9.62,0,0,9.62,0,3.85,0,0,0,1.92,1.92,0,15.38,0,9.62,15.38,5.77,0,3.85,0,0,0,0,3.85
338022,5.88,5.88,0,0,0,0,11.76,0,0,1.68,0,5.88,0,0.84,0.84,1.68,0.84,1.68,10.08,0,6.72,6.72,0,0,0,0,0,0,0,0
338040,4.65,4.65,0,0,0,0,8.14,1.16,0,1.16,0,9.3,0,0,0,5.81,1.16,2.33,5.81,0,3.49,3.49,1.16,0,0,0,0,0,0,0
338049,5.15,5.15,0,0,0,0,6.19,0,0,0,1.03,4.12,0,2.06,0,1.03,0,1.03,7.22,0,4.12,4.12,3.09,0,4.12,0,0,0,0,0
339200,5.66,1.89,3.77,0,0,3.77,13.21,3.77,0,0,0,9.43,1.89,1.89,1.89,0,1.89,1.89,9.43,0,3.77,1.89,5.66,0,3.77,0,0,0,0,0
339578,0.87,0.87,0,0,0,0,10.43,0.87,0,0,0,7.83,0,0,0.87,3.48,0,4.35,5.22,0.87,1.74,1.74,1.74,0,2.61,5.22,0,0,0,0
339780,0,0,0,0,0,0,4,0,0,0,0,12,2,0,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0
340006,2.13,2.13,0,0,0,0,0,0,0,0,0,12.77,0,2.13,0,4.26,2.13,4.26,2.13,0,0,2.13,0,0,0,0,0,0,0,0
340310,0,0,0,0,0,0,7.27,0,0,1.82,0,9.09,1.82,0,1.82,3.64,0,1.82,7.27,3.64,1.82,0,1.82,0,5.45,0,0,0,0,0
340495,0,0,0,0,0,0,1.79,0,0,0,0,7.14,1.79,0,0,3.57,1.79,1.79,3.57,1.79,0,1.79,0,0,0,1.79,0,0,0,0
340712,5.45,3.64,1.82,0,0,0,7.27,0,0,0,7.27,7.27,1.82,1.82,0,0,3.64,0,3.64,0,0,3.64,0,0,1.82,0,0,5.45,0,0
340808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,4.44,0,0,0,0,0,0,0,0
340932,0,0,0,0,0,0,0,0,0,0,0,8.33,0,4.17,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0
340956,2.38,2.38,0,0,0,0,7.14,2.38,0,4.76,0,2.38,2.38,0,0,0,0,0,4.76,2.38,2.38,0,2.38,0,2.38,4.76,0,0,2.38,0
341039,0,0,0,0,0,0,2.5,0,0,2.5,0,2.5,0,0,0,0,2.5,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0
341229,1.3,1.3,0,0,0,0,14.29,0,0,7.79,2.6,2.6,0,1.3,0,0,0,1.3,3.9,0,0,3.9,0,0,1.3,0,0,0,0,0
341314,4.35,4.35,0,0,0,0,11.96,0,0,7.61,0,4.35,3.26,1.09,0,0,0,0,2.17,0,1.09,1.09,0,0,0,0,0,0,0,0
347983,9.84,6.56,3.28,0,1.64,0,19.67,4.92,1.64,8.2,0,13.11,1.64,1.64,3.28,4.92,1.64,3.28,6.56,3.28,1.64,0,0,1.64,0,1.64,6.56,0,0,0
357162,0,0,0,0,0,0,13.46,0,0,1.92,0,13.46,0,7.69,1.92,1.92,0,5.77,9.62,1.92,0,3.85,3.85,1.92,0,0,0,0,0,0
357463,0,0,0,0,0,0,5.56,0,0,0,5.56,5.56,0,2.78,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0
359040,1.18,1.18,0,0,0,0,1.18,0,0,0,0,4.71,1.18,0,2.35,1.18,2.35,0,7.06,0,2.35,3.53,1.18,0,11.76,0,0,15.29,0,0
362023,5.49,4.4,1.1,0,0,1.1,27.47,0,4.4,1.1,12.09,16.48,3.3,1.1,6.59,8.79,1.1,4.4,9.89,4.4,1.1,3.3,1.1,0,0,0,0,0,0,0
363929,6.9,5.17,1.72,0,0,0,17.24,0,0,8.62,0,13.79,0,0,6.9,5.17,1.72,8.62,12.07,1.72,1.72,6.9,1.72,0,1.72,0,0,0,0,0
381116,7.55,7.55,0,0,0,0,7.55,0,0,0,0,14.15,2.83,3.77,3.77,4.72,0.94,2.83,13.21,2.83,4.72,2.83,4.72,0.94,6.6,2.83,0,0,0,0
381280,0,0,0,0,0,0,11.54,0,1.28,0,0,3.85,0,0,1.28,1.28,0,1.28,2.56,0,0,2.56,0,0,0,0,0,1.28,0,0
389290,2.22,1.11,1.11,0,0,1.11,5.56,0,0,0,0,22.22,7.78,10,0,5.56,1.11,4.44,4.44,0,1.11,2.22,0,1.11,2.22,0,0,0,0,0
389785,6.25,2.08,2.08,0,0,0,0,0,0,0,0,12.5,2.08,6.25,2.08,2.08,0,4.17,2.08,0,0,0,0,2.08,0,0,0,0,0,0
390483,2.17,0,2.17,2.17,0,0,2.17,0,0,0,0,15.22,2.17,4.35,2.17,4.35,0,8.7,4.35,0,0,0,2.17,2.17,0,0,0,0,0,0
392169,6,4,2,0,0,0,8,6,0,0,0,14,0,0,0,2,4,8,8,0,4,0,0,4,8,0,0,0,0,0
393748,12.2,9.76,2.44,0,0,2.44,4.88,2.44,0,2.44,0,2.44,0,0,2.44,2.44,0,0,4.88,0,2.44,4.88,2.44,0,2.44,9.76,0,2.44,0,0
394506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,2.17,0,0,4.35,0,0
394674,1.41,1.41,0,0,0,0,5.63,0,0,1.41,0,5.63,0,1.41,0,4.23,0,0,1.41,0,1.41,0,0,0,4.23,4.23,2.82,0,0,0
396853,2.27,2.27,0,0,0,0,11.36,0,0,9.09,0,6.82,2.27,2.27,0,0,2.27,0,4.55,0,2.27,2.27,0,0,13.64,0,0,0,0,0
398450,5.94,0.99,4.95,2.97,0,1.98,8.91,0,0,2.97,0,10.89,0,5.94,1.98,2.97,0.99,1.98,4.95,0,0.99,2.97,1.98,0.99,0.99,0,0,0,0,0
399227,2.56,0,2.56,1.28,0,1.28,8.97,6.41,0,2.56,0,14.1,3.85,0,5.13,2.56,2.56,3.85,6.41,0,2.56,2.56,0,1.28,0,0,0,0,0,0
402351,4.88,4.88,0,0,0,0,12.2,4.88,0,0,0,12.2,2.44,7.32,0,4.88,0,0,9.76,0,0,0,4.88,4.88,0,0,0,0,0,0
402893,12.24,0,12.24,12.24,0,0,20.41,10.2,0,10.2,2.04,2.04,0,0,0,0,0,2.04,10.2,10.2,0,0,0,0,2.04,2.04,4.08,0,0,0
403806,0,0,0,0,0,0,19.4,0,0,1.49,1.49,17.91,2.99,4.48,2.99,4.48,1.49,4.48,2.99,0,1.49,1.49,0,0,0,0,0,0,0,0
404451,0,0,0,0,0,0,11.69,3.9,0,1.3,0,14.29,5.19,0,0,5.19,2.6,2.6,1.3,0,0,1.3,0,0,0,0,0,0,0,0
405565,2.75,2.75,0,0,0,0,18.35,2.75,0,0,3.67,13.76,7.34,1.83,1.83,1.83,0,1.83,4.59,2.75,0.92,0,0.92,0,0.92,1.83,0.92,0,0,0
406050,8.33,6.25,2.08,0,0,2.08,22.92,14.58,0,12.5,0,10.42,2.08,0,0,6.25,2.08,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
408563,0,0,0,0,0,0,8.2,1.64,0,0,3.28,6.56,1.64,3.28,0,1.64,0,0,3.28,1.64,0,1.64,0,0,1.64,1.64,0,0,0,0
409061,0,0,0,0,0,0,21.28,0,0,2.13,2.13,14.89,4.26,2.13,4.26,4.26,2.13,2.13,4.26,0,2.13,2.13,0,0,0,0,0,0,0,0
409699,1.82,1.82,0,0,0,0,14.55,0,0,5.45,1.82,18.18,3.64,7.27,0,5.45,0,3.64,3.64,1.82,1.82,0,0,0,0,0,0,0,0,0
410213,1.96,0.98,0.98,0,0,0.98,11.76,5.88,0,0.98,0,12.75,0.98,5.88,0,0.98,1.96,3.92,3.92,0,2.94,0.98,0,0,7.84,0,0.98,0.98,0,0
413514,2.44,0,2.44,0,0,0,0,0,0,0,0,17.07,2.44,2.44,7.32,12.2,0,4.88,14.63,0,4.88,0,7.32,2.44,0,0,0,0,0,0
413598,2.6,1.3,1.3,1.3,0,0,7.79,0,0,1.3,1.3,19.48,5.19,3.9,2.6,6.49,2.6,3.9,7.79,0,0,6.49,0,1.3,5.19,0,0,0,0,0
413832,1.89,0,1.89,0,0,1.89,15.09,3.77,0,5.66,0,11.32,1.89,0,3.77,0,1.89,3.77,7.55,0,7.55,0,5.66,1.89,0,0,0,0,0,0
414109,5.38,2.15,3.23,0,0,0,6.45,0,0,1.08,0,13.98,2.15,1.08,3.23,8.6,0,6.45,4.3,0,0,1.08,1.08,2.15,0,0,0,0,0,0
414155,3.77,0,3.77,1.89,0,1.89,7.55,1.89,0,1.89,0,7.55,0,1.89,0,3.77,0,3.77,7.55,0,3.77,0,1.89,1.89,0,0,0,0,0,0
414531,8.13,4.07,4.07,0,1.63,0,6.5,4.07,0,0.81,0,10.57,0,3.25,0.81,1.63,4.07,0.81,4.07,0,0,0,1.63,2.44,0,0.81,0,0.81,0,0.81
415474,7.55,2.83,4.72,0,0,3.77,14.15,0,0,0.94,8.49,8.49,2.83,0.94,0.94,1.89,0.94,1.89,6.6,0.94,0,5.66,0,0,5.66,0,0,0,0,0
415501,5.95,3.57,2.38,1.19,0,0,17.86,9.52,0,1.19,0,14.29,1.19,2.38,2.38,5.95,0,5.95,16.67,0,0,5.95,5.95,4.76,4.76,0,0,0,0,0
415725,4.17,2.08,2.08,1.04,0,0,10.42,5.21,0,1.04,0,16.67,1.04,2.08,3.12,9.38,0,6.25,3.12,0,0,1.04,0,2.08,4.17,7.29,0,0,0,0
416064,0,0,0,0,0,0,20,0,1.54,4.62,7.69,16.92,4.62,1.54,0,6.15,1.54,6.15,0,0,0,0,0,0,0,0,0,0,0,0
416956,12.5,1.79,10.71,0,0,0,5.36,0,0,0,0,7.14,0,3.57,0,1.79,1.79,1.79,8.93,1.79,0,7.14,0,0,5.36,0,0,0,0,0
417080,5,3,2,0,1,1,15,3,0,5,1,3,3,0,0,0,0,0,10,3,1,5,3,0,1,4,5,0,0,0
417766,1.47,0,1.47,0,0,0,13.24,5.88,0,2.94,4.41,10.29,2.94,1.47,0,0,5.88,0,8.82,2.94,0,4.41,1.47,0,1.47,0,0,0,0,0
418137,7.94,0,6.35,0,0,0,9.52,6.35,0,1.59,0,15.87,3.17,3.17,1.59,4.76,1.59,4.76,6.35,1.59,1.59,0,0,3.17,0,0,0,0,0,0
418415,4.26,4.26,0,0,0,0,19.15,6.38,0,8.51,0,21.28,2.13,6.38,2.13,2.13,0,10.64,2.13,0,2.13,2.13,2.13,0,0,0,0,0,0,0
419280,11.63,2.33,9.3,0,0,4.65,23.26,9.3,0,6.98,0,4.65,0,2.33,0,0,0,2.33,11.63,6.98,4.65,0,0,4.65,0,4.65,0,0,0,0
420850,1.79,1.79,0,0,0,0,19.64,8.93,0,3.57,3.57,3.57,1.79,0,0,0,0,1.79,10.71,3.57,1.79,5.36,0,0,0,1.79,0,0,0,0
422786,1.67,0,1.67,0,0,1.67,6.67,0,0,0,0,15,1.67,5,0,6.67,0,5,5,0,3.33,1.67,0,1.67,0,0,0,0,0,0
422955,0,0,0,0,0,0,11.9,0,0,3.57,0,5.95,2.38,2.38,0,1.19,0,1.19,3.57,0,1.19,1.19,1.19,0,1.19,1.19,0,0,0,0
424983,15.56,15.56,0,0,0,0,11.11,0,0,2.22,2.22,11.11,4.44,4.44,0,2.22,0,0,2.22,0,0,2.22,0,0,0,0,0,0,0,0
425247,3.64,3.64,0,0,0,0,9.09,3.64,0,0,0,5.45,5.45,0,0,0,0,0,5.45,0,0,3.64,0,1.82,0,5.45,0,0,0,0
426359,3.77,3.77,0,0,0,0,11.32,0,0,7.55,3.77,0,0,0,0,0,0,0,9.43,1.89,7.55,0,0,0,5.66,0,0,0,0,0
428766,1.79,1.79,0,0,0,0,5.36,0,0,1.79,0,10.71,3.57,0,1.79,1.79,1.79,3.57,3.57,0,1.79,1.79,0,1.79,3.57,0,0,0,0,0
429242,2.82,1.41,1.41,0,0,1.41,12.68,4.23,0,1.41,0,12.68,0,4.23,0,1.41,2.82,5.63,2.82,0,1.41,1.41,0,0,7.04,0,1.41,1.41,0,0
430782,1.85,1.85,0,0,0,0,9.26,1.85,0,5.56,0,3.7,0,0,0,1.85,1.85,0,3.7,1.85,0,1.85,0,0,5.56,5.56,0,1.85,0,0
430991,5.19,2.6,2.6,0,0,1.3,2.6,0,0,0,0,12.99,2.6,6.49,0,2.6,1.3,2.6,3.9,1.3,1.3,1.3,0,0,1.3,0,0,0,0,0
431427,3.92,3.92,0,0,0,0,17.65,0,1.96,7.84,1.96,3.92,0,0,0,1.96,0,1.96,13.73,3.92,0,5.88,3.92,0,0,0,0,0,0,0
432674,0,0,0,0,0,0,1.37,0,0,0,0,2.74,2.74,0,0,0,0,0,0,0,0,0,0,0,1.37,1.37,0,0,0,0
433047,3.92,3.92,0,0,0,0,9.8,0.98,0,0,1.96,10.78,2.94,3.92,0,3.92,0,0,3.92,0.98,0.98,0.98,0,0.98,0.98,0,0,0,0,0
433368,21.43,17.86,3.57,0,3.57,0,10.71,7.14,0,3.57,3.57,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,17.86,0,0,0,3.57
433415,5.26,5.26,0,0,0,0,0,0,0,0,0,10.53,0,5.26,0,0,3.51,3.51,1.75,0,0,1.75,0,0,1.75,3.51,0,0,0,0
433463,3.03,3.03,0,0,0,0,3.03,0,0,3.03,0,0,0,0,0,0,0,0,3.03,0,3.03,0,0,0,9.09,0,0,0,3.03,0
433743,4,4,0,0,0,0,36,8,0,4,0,8,4,4,0,0,0,0,8,0,4,8,0,0,4,0,0,0,0,0
434378,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,9.38,0,0
434860,0,0,0,0,0,0,11.43,0,0,5.71,0,5.71,2.86,0,0,2.86,0,0,11.43,11.43,5.71,0,0,0,14.29,17.14,0,0,0,0
435019,0,0,0,0,0,0,4.35,0,0,0,0,13.04,8.7,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0
435290,12.82,0,12.82,0,0,10.26,5.13,0,0,2.56,0,5.13,0,0,0,5.13,0,2.56,5.13,0,0,5.13,0,0,0,0,0,0,0,0
435341,0,0,0,0,0,0,6.06,0,0,3.03,0,4.55,1.52,0,0,0,1.52,1.52,3.03,1.52,1.52,1.52,0,0,1.52,4.55,0,0,0,0
435412,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,17.86,0,3.57,14.29,0,0
438048,0,0,0,0,0,0,2.63,0,0,1.32,0,1.32,1.32,0,0,0,0,0,2.63,0,1.32,1.32,0,0,7.89,0,0,0,0,0
438058,0,0,0,0,0,0,3.12,0,0,3.12,0,0,0,0,0,0,0,0,3.12,0,0,3.12,0,0,0,0,0,0,0,0
439026,4.08,2.04,2.04,0,0,0,18.37,0,0,0,0,20.41,10.2,2.04,0,2.04,4.08,4.08,10.2,4.08,2.04,6.12,0,0,12.24,2.04,0,2.04,0,2.04
442925,3.51,3.51,0,0,0,0,12.28,1.75,5.26,0,5.26,1.75,0,0,0,0,0,1.75,12.28,8.77,0,3.51,0,0,5.26,8.77,0,0,0,0
443853,0,0,0,0,0,0,0,0,0,0,0,18.42,5.26,2.63,2.63,10.53,0,10.53,2.63,0,2.63,2.63,0,0,2.63,0,0,0,0,0
443945,12.82,5.13,7.69,0,0,0,5.13,0,0,0,0,2.56,0,0,0,2.56,0,2.56,2.56,0,0,0,2.56,0,0,0,0,0,0,0
445752,2.44,0,2.44,0,2.44,0,14.63,4.88,0,2.44,4.88,2.44,0,0,0,2.44,0,0,19.51,7.32,0,12.2,0,0,0,2.44,2.44,0,0,2.44
447022,2.27,0,2.27,0,2.27,0,11.36,0,0,0,0,11.36,2.27,4.55,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0
447188,10,5,5,0,0,0,25,0,0,5,0,20,5,5,0,7.5,0,5,10,0,0,5,0,5,0,0,0,0,2.5,0
447339,3.57,3.57,0,0,0,0,8.93,0,0,0,0,8.93,3.57,3.57,0,1.79,0,0,3.57,1.79,1.79,1.79,0,0,0,0,0,0,1.79,0
448112,6.67,4.44,2.22,0,2.22,0,0,0,0,0,0,11.11,2.22,2.22,0,4.44,2.22,2.22,8.89,0,2.22,4.44,2.22,0,0,0,0,0,0,0
448321,1.1,1.1,0,0,0,0,14.29,5.49,0,5.49,0,8.79,1.1,3.3,0,2.2,0,4.4,2.2,0,1.1,2.2,0,0,0,0,0,0,0,0
448546,0,0,0,0,0,0,11.76,1.96,0,2.94,0,6.86,3.92,1.96,0,0,0,0.98,0.98,0,0,0.98,0,0,0.98,0,0,0,0.98,0
448630,0,0,0,0,0,0,22.89,0,0,4.82,0,20.48,6.02,7.23,0,7.23,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0
448745,2.3,2.3,0,0,0,0,11.49,1.15,0,3.45,0,11.49,3.45,3.45,0,4.6,0,0,4.6,1.15,1.15,1.15,0,1.15,1.15,0,0,0,1.15,0
448748,4.26,3.19,1.06,0,1.06,0,10.64,0,0,0,2.13,19.15,4.26,1.06,0,12.77,0,8.51,5.32,1.06,1.06,1.06,3.19,0,0,3.19,0,0,2.13,0
449048,4.44,4.44,0,0,0,0,4.44,0,0,0,0,13.33,2.22,2.22,0,8.89,0,8.89,11.11,0,0,8.89,2.22,0,8.89,0,0,0,0,0
449483,0,0,0,0,0,0,17.78,4.44,0,0,0,6.67,6.67,0,0,0,0,0,4.44,0,0,4.44,0,0,0,0,0,0,4.44,0
449573,0,0,0,0,0,0,17.86,3.57,0,0,0,7.14,3.57,0,0,3.57,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0
449750,13.04,8.7,4.35,4.35,0,0,6.52,0,0,0,0,39.13,13.04,0,0,10.87,4.35,13.04,4.35,0,0,4.35,0,0,0,0,0,4.35,0,0
450018,0,0,0,0,0,0,15.57,3.28,0,1.64,0,10.66,7.38,3.28,0,0,0,0,4.1,0,1.64,4.1,1.64,0,0,0,0,0,2.46,0
450093,4.17,2.08,2.08,0,0,2.08,16.67,2.08,0,0,0,14.58,14.58,0,0,0,0,0,6.25,0,2.08,4.17,0,0,10.42,2.08,0,0,6.25,0
450097,0,0,0,0,0,0,11.76,0,0,5.88,0,11.76,2.94,5.88,0,2.94,0,0,2.94,0,2.94,2.94,0,0,0,0,0,0,0,0
452036,0,0,0,0,0,0,0,0,0,0,0,5.13,0,2.56,0,0,0,2.56,5.13,0,2.56,2.56,2.56,0,0,0,0,0,0,0
452142,2.44,2.44,0,0,0,0,2.44,0,0,0,0,17.07,0,4.88,2.44,7.32,2.44,2.44,12.2,2.44,0,9.76,0,2.44,2.44,0,0,0,0,0
452652,4,4,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,8,4,0,4,0,0,4,28,0,0,0,0
452843,0,0,0,0,0,0,0,0,0,0,0,8.33,0,4.17,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0
453690,0,0,0,0,0,0,0,0,0,0,0,8.33,6.25,0,0,2.08,0,2.08,2.08,0,0,2.08,0,0,20.83,0,0,0,0,0
454950,6.59,0,6.59,0,0,1.1,6.59,4.4,0,0,0,15.38,5.49,1.1,1.1,4.4,2.2,4.4,2.2,1.1,1.1,1.1,0,1.1,1.1,0,0,0,0,0
455225,4,2,2,0,0,0,18,6,0,12,0,12,2,2,0,2,0,8,4,2,2,2,0,0,2,0,0,0,0,0
455535,0,0,0,0,0,0,3.3,0,0,3.3,0,10.99,2.2,1.1,0,3.3,4.4,0,7.69,0,0,7.69,0,0,10.99,0,3.3,5.49,0,0
455548,0,0,0,0,0,0,2.22,0,0,0,0,4.44,0,2.22,0,2.22,0,0,0,0,0,0,0,0,0,15.56,0,6.67,0,0
456968,0,0,0,0,0,0,5.56,0,0,0,0,16.67,0,5.56,0,2.78,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
456988,2.04,0,2.04,0,0,2.04,2.04,2.04,0,0,0,8.16,0,0,0,8.16,0,4.08,4.08,0,2.04,2.04,0,0,2.04,0,0,0,0,0
458427,3.85,3.85,0,0,0,0,11.54,0,0,1.92,1.92,5.77,1.92,1.92,0,3.85,0,0,5.77,0,3.85,1.92,1.92,0,3.85,3.85,0,0,0,0
459709,0,0,0,0,0,0,16.13,6.45,0,3.23,6.45,6.45,3.23,0,3.23,0,0,0,6.45,0,3.23,3.23,0,0,3.23,0,0,0,0,0
461491,0,0,0,0,0,0,20.95,0.95,0,2.86,6.67,12.38,5.71,3.81,0,2.86,0,1.9,1.9,0,0.95,0.95,0,0,2.86,0,0.95,0,0,0
462572,2.17,2.17,0,0,0,0,10.87,0,0,8.7,0,6.52,4.35,0,0,0,0,2.17,6.52,0,2.17,4.35,0,0,0,0,0,0,0,0
463230,2.27,0,2.27,0,0,2.27,4.55,0,0,0,0,9.09,4.55,2.27,0,2.27,0,2.27,2.27,0,2.27,2.27,0,2.27,4.55,0,0,0,0,0
463443,4.5,4.5,0,0,0,0,14.41,3.6,0,5.41,4.5,0.9,0,0,0,0.9,0,0,6.31,1.8,0,3.6,0,0.9,0.9,1.8,0.9,7.21,0,0.9
464042,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,2.86,2.86,0,2.86,0,0,0,5.71,0,0,0,0,0
464969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466023,0,0,0,0,0,0,0,0,0,0,0,1.05,0,1.05,0,0,0,0,0,0,0,0,0,0,3.16,0,0,9.47,0,0
466162,0,0,0,0,0,0,5.41,0,2.7,0,0,2.7,2.7,0,0,0,0,0,8.11,2.7,2.7,2.7,0,0,2.7,0,2.7,0,0,0
467018,4.4,0,4.4,1.1,0,0,9.89,4.4,0,5.49,0,9.89,2.2,2.2,0,1.1,3.3,2.2,4.4,0,0,1.1,0,3.3,2.2,0,0,0,0,3.3
467235,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,0,6,0,0,14,0,0
467274,0,0,0,0,0,0,10.67,0,0,1.33,1.33,12,0,4,1.33,8,0,5.33,12,0,0,9.33,1.33,1.33,0,0,0,0,0,0
467962,3.92,0,3.92,0,1.96,0,13.73,0,0,1.96,1.96,7.84,1.96,3.92,0,1.96,0,1.96,1.96,0,0,1.96,0,0,0,0,0,0,0,0
468119,0,0,0,0,0,0,5.26,0,0,0,0,8.77,7.02,0,0,0,0,1.75,0,0,0,0,0,0,14.04,0,0,0,0,0
468430,0,0,0,0,0,0,2.78,0,0,2.78,0,19.44,0,0,8.33,8.33,2.78,5.56,0,0,0,0,0,0,0,0,0,0,0,0
469647,3.81,2.86,0.95,0,0,0,3.81,0,0,2.86,0,6.67,1.9,0.95,0.95,1.9,0,1.9,7.62,0,0.95,5.71,0,0.95,0,0,0,0,0,0
469659,0,0,0,0,0,0,0,0,0,0,0,20.69,6.9,3.45,0,6.9,3.45,6.9,3.45,0,0,3.45,0,0,3.45,0,0,0,0,0
470704,4.88,0,4.88,2.44,0,2.44,0,0,0,0,0,12.2,2.44,2.44,2.44,4.88,0,2.44,2.44,0,2.44,0,0,2.44,0,0,0,0,0,0
471425,6.67,0,6.67,0,0,1.33,0,0,0,0,0,13.33,1.33,4,1.33,5.33,0,4,5.33,0,1.33,4,0,1.33,2.67,0,0,1.33,0,0
473361,5.97,5.97,0,0,0,0,17.91,2.99,1.49,2.99,1.49,8.96,0,0,0,1.49,1.49,7.46,11.94,7.46,0,2.99,1.49,0,2.99,0,0,0,1.49,0
473383,0,0,0,0,0,0,25.45,9.09,0,5.45,3.64,9.09,1.82,0,0,3.64,1.82,1.82,9.09,9.09,0,0,0,0,0,0,0,0,0,0
473500,5.41,2.7,2.7,0,2.7,0,18.92,2.7,5.41,8.11,0,2.7,2.7,0,0,0,0,0,13.51,8.11,2.7,2.7,0,0,5.41,0,2.7,0,0,2.7
474343,10.94,7.81,1.56,0,0,1.56,4.69,0,0,0,0,4.69,0,1.56,0,0,1.56,1.56,6.25,1.56,1.56,3.12,1.56,1.56,4.69,3.12,0,3.12,0,0
478792,0,0,0,0,0,0,3.85,0,0,0,0,7.69,0,1.92,1.92,3.85,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0
479570,8,4,4,2,0,0,12,8,0,0,0,16,0,0,2,6,2,10,6,0,2,0,4,0,2,0,0,2,0,0
482153,7.32,2.44,4.88,2.44,0,0,4.88,0,0,0,0,4.88,0,2.44,0,2.44,0,0,2.44,2.44,0,2.44,0,0,4.88,0,0,0,0,0
483028,2.06,2.06,0,0,0,0,17.53,3.09,0,5.15,0,16.49,2.06,5.15,0,5.15,1.03,5.15,14.43,4.12,4.12,8.25,0,0,4.12,0,0,0,1.03,0
483339,4.26,4.26,0,0,0,0,4.26,0,0,2.13,0,10.64,2.13,2.13,2.13,4.26,2.13,4.26,4.26,2.13,0,2.13,0,0,4.26,0,0,0,0,0
491022,1.08,0,1.08,0,0,1.08,1.08,0,0,0,0,7.53,2.15,1.08,0,2.15,0,3.23,3.23,0,0,3.23,0,0,0,0,0,0,0,0
491033,2.04,2.04,0,0,0,0,12.24,10.2,0,6.12,4.08,2.04,0,2.04,0,0,0,0,8.16,6.12,2.04,2.04,0,0,2.04,2.04,0,0,2.04,0
492853,6.67,6.67,0,0,0,0,13.33,0,0,6.67,0,0,0,0,0,0,0,0,3.33,0,0,3.33,0,0,3.33,6.67,0,0,0,0
492995,0,0,0,0,0,0,14.55,5.45,0,1.82,3.64,0,0,0,0,0,0,0,12.73,3.64,1.82,7.27,1.82,0,10.91,1.82,0,5.45,0,0
492997,0,0,0,0,0,0,1.54,0,0,0,0,1.54,0,0,0,1.54,0,0,6.15,1.54,0,1.54,3.08,0,9.23,3.08,1.54,15.38,0,0
494968,1.68,1.68,0,0,0,0,5.88,0.84,0,0,0,9.24,1.68,0,1.68,1.68,3.36,0.84,1.68,0,1.68,0,0,0,3.36,0,0,0,0,0
495750,7.37,1.05,6.32,1.05,0,2.11,1.05,0,0,0,0,11.58,2.11,3.16,1.05,4.21,0,2.11,2.11,0,2.11,0,0,1.05,0,0,0,0,0,0
496844,5.88,5.88,0,0,0,0,11.76,5.88,0,3.92,0,13.73,0,0,1.96,3.92,3.92,5.88,7.84,5.88,0,1.96,0,0,0,0,0,0,0,0
496935,0,0,0,0,0,0,6.85,0,0,1.37,0,13.7,0,0,4.11,5.48,2.74,6.85,1.37,0,0,1.37,0,0,0,4.11,0,0,0,0
497023,2.5,2.5,0,0,0,0,5,0,0,0,0,5,0,0,0,2.5,0,2.5,5,0,0,0,5,0,0,0,0,0,0,0
497964,0,0,0,0,0,0,5.17,0,0,0,0,17.24,1.72,3.45,0,6.9,1.72,3.45,0,0,0,0,0,0,0,0,0,0,0,0
498182,3.03,3.03,0,0,0,0,14.14,0,2.02,0,0,4.04,0,0,0,3.03,0,2.02,2.02,0,0,2.02,0,0,12.12,0,2.02,7.07,0,0
502721,3.57,3.57,0,0,0,0,5.36,0,0,0,1.79,3.57,3.57,0,0,0,0,0,7.14,1.79,3.57,0,1.79,0,7.14,5.36,0,1.79,0,0
503530,1.56,1.56,0,0,0,0,6.25,3.12,3.12,0,0,9.38,1.56,3.12,1.56,4.69,1.56,1.56,6.25,3.12,0,0,3.12,0,1.56,1.56,0,3.12,0,0
